tpsa,nbasic,vsa_hyd,a_aro,weight,peoe_vsa.0,peoe_vsa.1,peoe_vsa.2,peoe_vsa.3,peoe_vsa.4,peoe_vsa.5,peoe_vsa.6,peoe_vsa.0.1,peoe_vsa.1.1,peoe_vsa.2.1,peoe_vsa.3.1,peoe_vsa.4.1,peoe_vsa.5.1,peoe_vsa.6.1,a_acc,a_acid,a_base,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_other,vsa_pol,slogp_vsa0,slogp_vsa1,slogp_vsa2,slogp_vsa3,slogp_vsa4,slogp_vsa5,slogp_vsa6,slogp_vsa7,slogp_vsa8,slogp_vsa9,smr_vsa0,smr_vsa1,smr_vsa2,smr_vsa3,smr_vsa4,smr_vsa5,smr_vsa6,smr_vsa7,tpsa.1,logp.o.w.,frac.anion7.,frac.cation7.,andrewbind,rotatablebonds,mlogp,clogp,mw,nocount,hbdnr,rule.of.5violations,alert,prx,ub,pol,inthb,adistm,adistd,polar_area,nonpolar_area,psa_npsa,tcsa,tcpa,tcnp,ovality,surface_area,volume,most_negative_charge,most_positive_charge,sum_absolute_charge,dipole_moment,homo,lumo,hardness,ppsa1,ppsa2,ppsa3,pnsa1,pnsa2,pnsa3,fpsa1,fpsa2,fpsa3,fnsa1,fnsa2,fnsa3,wpsa1,wpsa2,wpsa3,wnsa1,wnsa2,wnsa3,dpsa1,dpsa2,dpsa3,rpcg,rncg,wpcs,wncs,sadh1,sadh2,sadh3,chdh1,chdh2,chdh3,scdh1,scdh2,scdh3,saaa1,saaa2,saaa3,chaa1,chaa2,chaa3,scaa1,scaa2,scaa3,ctdh,ctaa,mchg,achg,rdta,n_sp2,n_sp3,o_sp2,o_sp3,logBBB
40.619999,0,237.1274,12,308.381,42.65386,56.05296,0,0,0,25.89906,0,57.72093,109.6797,0,0,0,27.13384,0,2,0,0,27.13384,0,0,0,39.29816,0,6.003583,10.51757,47.72443,0,4.410796,0,0,176.4318,56.60522,38.83951,47.72443,0,10.41438,0,5.513495,233.0371,10.51757,33.32602,40.62,4.076,0.997,0,4.1,5,3.69931,3.385,308.383453,4,0,0,0,4,5.3,2,0,287.3396,12.8517,61.502499,522.782715,0.1176,0.0121,0.115,0.0135,1.2001,584.285217,1010.182129,-0.3854,0.4668,7.0728,2.5226,-8.9969,-0.2561,4.3704,400.054199,1414.743164,48.836899,184.231003,-651.510925,-38.067299,0.6847,2.4213,0.0836,0.3153,-1.1151,-0.0652,233.745804,826.613525,28.5347,107.643402,-380.668213,-22.2421,215.823303,2066.253906,86.904099,0.132,0.109,0.3406,0.043,0,0,0,0,0,0,0,0,0,60.768398,30.384199,0.104,-0.7096,-0.3548,-0.0012,-21.549601,-10.7748,-0.0369,0,2,0,0,0,0,0.7341,60.768398,0,-0.58
55.84,0,222.3006,6,304.366,83.16784,91.00498,3.145961,0,0,29.417,8.619013,24.50981,36.76471,0,0,0,27.13384,5.007512,4,0,1,32.14135,0,0,0,29.417,0,3.124314,15.49093,60.29458,0,31.45859,68.28106,0,88.21592,56.60522,0,72.84853,0,4.410796,17.61816,0,144.8211,15.49093,68.28106,57.04,2.423,0,0.989,14.4,5,2.41357,2.5732,303.361206,5,0,0,0,4,3.6,1,0,983.11908,52.357498,53.286499,492.516113,0.1082,0.0118,0.1211,0.0131,1.1675,545.802612,950.463318,-0.4244,0.4361,6.4506,1.4919,-9.7314,-0.2634,4.734,365.766388,1179.710693,43.1492,180.036301,-580.672791,-34.915501,0.6701,2.1614,0.0791,0.3299,-1.0639,-0.064,199.636307,643.889221,23.5509,98.264297,-316.932709,-19.056999,185.730194,1760.383545,78.064697,0.1352,0.1316,0.9195,3.3884,0,0,0,0,0,0,0,0,0,53.286499,10.6573,0.0976,-1.7971,-0.3594,-0.0033,-21.181999,-4.2364,-0.0388,0,5,0,0,0,0,1.1668,46.9035,5.2161,0.07
15.27,0,252.809,12,267.396,69.41582,91.88103,0,0,0,0,17.23803,46.32951,73.52943,0,0,0,0,0,0,0,1,0,0,5.682576,5.682576,13.3991,0,21.13507,0,0,36.87916,6.37115,70.634,0,141.1455,18.86841,5.513495,0,18.01075,3.124314,6.37115,5.513495,197.7507,36.87916,32.89719,19.85,3.836,0,0.999,9.1,4,3.6439,4.468,266.389435,2,1,0,0,0,4.2,2,0,0,0,33.292702,508.5159,0.0655,0.0111,0.1809,0.0118,1.1763,541.808472,929.533325,-0.6822,0.3063,6.021,1.4371,-8.3024,0.4862,4.3943,392.9422,1182.959351,45.226501,148.866302,-448.164612,-25.1854,0.7252,2.1834,0.0835,0.2748,-0.8272,-0.0465,212.899399,640.9375,24.504101,80.656998,-242.819397,-13.6457,244.075806,1631.124023,70.411903,0.1017,0.2266,1.8613,0,18.2945,18.2945,0.0338,0.3063,0.3063,6.00E-04,5.6034,5.6034,0.0103,14.9981,14.9981,0.0277,-0.6198,-0.6198,-0.0011,-9.2953,-9.2953,-0.0172,1,1,0.926,0.926,1,0,14.9981,0,0,0.9
3.24,0,288.843,12,278.419,34.29363,132.1813,0,0,0,0,8.619013,28.44532,110.2941,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.124314,0,0,21.62515,12.7423,103.5312,0,158.7887,18.86841,0,3.124314,0,3.185575,12.7423,0,215.3939,18.43958,65.79437,4.44,4.557,0,0.994,10,3,4.36874,4.850999,277.413025,1,0,1,0,0,4.7,0,0,0,0,9.6106,546.055908,0.0176,0.0085,0.4937,0.0087,1.1767,555.666504,964.890625,-0.4298,0.1391,4.7447,1.2789,-8.9906,0.0838,4.5372,402.521393,954.918274,42.751801,153.145203,-363.312805,-20.4345,0.7244,1.7185,0.0769,0.2756,-0.6538,-0.0368,223.667603,530.616089,23.7558,85.097603,-201.880798,-11.3548,249.376205,1318.231079,63.186298,0.0586,0.1812,0.5948,1.741,0,0,0,0,0,0,0,0,0,9.6106,9.6106,0.0173,-0.4298,-0.4298,-8.00E-04,-4.1302,-4.1302,-0.0074,0,1,0,0,0,0,9.6106,0,0,0.89
6.48,0,338.551,12,371.593,98.59877,108.4261,0,0,0,0,8.619013,99.40089,44.27042,19.76062,0,0,0,0,0,0,1,0,0,0,0,13.3991,0,6.248628,0,3.981969,36.87916,0,69.24056,0,123.5023,75.47363,69.95258,3.124314,0,7.776516,3.981969,5.513495,198.9759,36.87916,129.0275,7.68,5.719,0,0.997,13.7,4,4.86273,6.503,370.582764,2,0,1,0,0,4.2,4,0,0,0,3.5767,633.143005,0.0056,0.0103,1.8284,0.0103,1.2052,636.719727,1141.87854,-0.6022,0.239,6.5395,1.358,-7.4988,-0.0502,3.7243,405.022705,1324.332153,42.532799,231.697006,-757.595825,-22.725599,0.6361,2.0799,0.0668,0.3639,-1.1898,-0.0357,257.885895,843.228516,27.081499,147.526093,-482.37619,-14.4699,173.325699,2081.927979,65.2584,0.0731,0.1842,0.1787,0.1586,0,0,0,0,0,0,0,0,0,2.7155,2.7155,0.0043,-0.4378,-0.4378,-7.00E-04,-1.1888,-1.1888,-0.0019,0,1,0,0,0,0,3.5767,0,0,0.34
6.48,0,297.0974,12,319.88,51.84413,137.0496,0,0,0,0,8.619013,61.27452,73.85237,0,0,0,0,0,0,0,1,0,0,0,0,13.3991,0,6.248628,0,0,36.87916,0,68.89584,3.500607,123.5023,18.86841,76.88168,3.124314,0,6.225782,3.500607,5.513495,142.3707,36.87916,137.1626,7.68,4.624,0,0.996,10.7,4,4.5719,5.7996,318.871368,2,0,1,0,0,4.2,4,0,0,0,9.6108,556.559021,0.0173,0.0091,0.5368,0.0093,1.1828,566.169922,984.719604,-0.5931,0.2295,5.1587,1.7469,-7.7484,-0.2285,3.76,356.6698,919.978027,34.183899,209.500107,-540.375488,-21.929501,0.63,1.6249,0.0604,0.37,-0.9544,-0.0387,201.935699,520.86377,19.353901,118.612602,-305.944305,-12.4158,147.169693,1460.353516,56.1133,0.089,0.2299,0.375,0,0,0,0,0,0,0,0,0,0,9.6108,9.6108,0.017,-0.422,-0.422,-7.00E-04,-4.0554,-4.0554,-0.0072,0,1,0,0,0,0,9.6108,0,0,0.84
63.599998,0,94.85097,6,179.151,33.75238,40.22856,0,0,0,14.7085,0,12.2549,36.76471,0,0,0,16.07068,27.13384,2,2,0,43.20452,27.13384,0,0,37.87552,0,53.68323,9.209473,23.86222,0,27.04779,0,0,70.57274,0,38.56944,90.40778,10.99989,0,8.429003,0,70.57274,9.209473,33.32602,66.43,1.635,0,0.997,1.6,3,1.7012,1.0235,180.161713,4,1,0,0,4,3.6,2,0,1174.945557,76.554604,123.365601,253.486694,0.4867,0.0128,0.039,0.019,1.1074,376.852386,590.296509,-0.5134,0.4491,4.8141,0.5738,-9.6132,-0.3844,4.6144,205.162704,493.841492,41.089401,171.689606,-413.269287,-51.022301,0.5444,1.3104,0.109,0.4556,-1.0966,-0.1354,77.316002,186.105301,15.4847,64.701599,-155.741501,-19.2279,33.473,907.110779,92.111801,0.1866,0.2133,2.0642,5.4469,30.8088,30.8088,0.0818,0.4084,0.4084,0.0011,12.582,12.582,0.0334,92.5569,23.1392,0.2456,-1.5583,-0.3896,-0.0041,-39.861599,-9.9654,-0.1058,1,4,0.9218,0.9218,0.25,0,0,63.675098,28.8818,-0.78
43.700001,0,453.178,18,472.693,94.17957,134.055,0,0,20.64835,0,8.619013,26.23679,227.8117,0,0,0,0,15.53508,2,0,1,0,0,0,0,0,27.13384,53.89477,0,0,55.31873,17.1531,0,0,247.0046,81.94227,99.97804,3.124314,50.77045,4.410796,19.21095,0,322.4782,55.31873,99.97804,44.9,7.653,0.999,0,18.6,11,4.94449,6.072999,471.689056,3,2,1,0,0,5.8,0,0,631.213623,13.544,65.887703,786.866028,0.0837,0.0117,0.1518,0.0127,1.3151,852.753723,1552.667725,-0.5029,0.3672,10.0028,2.9126,-9.4392,0.2961,4.8677,609.674927,3049.212646,69.469803,243.078796,-1215.72937,-48.6479,0.7149,3.5757,0.0815,0.2851,-1.4257,-0.057,519.902588,2600.227539,59.240601,207.286407,-1036.717773,-41.484699,366.5961,4264.941895,118.117699,0.0734,0.1005,0.7526,2.7789,21.421101,10.7105,0.0251,0.7245,0.3622,8.00E-04,7.755,3.8775,0.0091,44.466599,14.8222,0.0521,-1.4238,-0.4746,-0.0017,-21.9813,-7.3271,-0.0258,2,3,0.8697,0.8649,0.6667,0,4.4368,0,40.0298,0.64
62.299999,0,209.8091,6,304.366,38.72956,107.0757,16.10178,0,10.32417,14.7085,8.619013,2.20854,61.27452,0,0,0,13.56692,12.77505,4,0,1,18.57443,0,0,0,14.7085,13.56692,28.50954,7.745464,73.23188,20.92626,3.185575,32.89719,4.410796,88.21592,37.73681,0,48.98631,25.38523,0,34.96626,0,125.9527,28.67172,32.89719,63.5,1.326,0,0.91,13.6,6,1.41947,0.290199,303.361206,5,1,0,0,2,3,0,0,1122.145996,49.211899,86.488098,438.668304,0.1972,0.0122,0.0738,0.0145,1.1426,525.156372,926.55957,-0.5133,0.3858,6.3813,2.5478,-9.3745,0.4343,4.9044,376.270386,1200.547852,50.266701,148.886002,-475.043488,-32.8414,0.7165,2.2861,0.0957,0.2835,-0.9046,-0.0625,197.6008,630.475525,26.3979,78.188499,-249.472198,-17.246901,227.384399,1675.591431,83.108101,0.1209,0.1609,0,1.9888,30.014099,30.014099,0.0572,0.3621,0.3621,7.00E-04,10.8673,10.8673,0.0207,56.473999,11.2948,0.1075,-1.9401,-0.388,-0.0037,-21.8405,-4.3681,-0.0416,1,5,0.8754,0.8754,0.2,0,4.62,19.4056,32.448299,0.23
88.889999,0,188.5182,5,253.354,83.26948,38.61385,12.79616,63.83988,0,0,24.30059,18.74768,0,19.76062,17.74249,5.956358,0,0.273782,3,0,3,17.74249,0,17.04773,17.04773,29.08068,11.36515,52.80703,18.68462,16.78553,82.90542,5.513495,32.89719,0,16.78553,0,82.77912,16.78553,47.84489,52.80703,21.68641,0,34.01909,37.57224,98.44274,90.5,0.364,0,0.349,5.8,8,0.820876,0.16062,252.343216,6,3,0,0,7,3,0,0,1770.459229,26.8267,183.471207,349.888092,0.5244,0.015,0.0436,0.0229,1.2099,533.359314,870.354492,-0.9535,0.7618,8.0019,1.5824,-8.7707,0.1524,4.4616,354.717194,1419.210327,63.8055,178.642105,-714.739929,-65.100502,0.6651,2.6609,0.1196,0.3349,-1.3401,-0.1221,189.191696,756.948914,34.0312,95.280403,-381.213104,-34.722,176.075104,2133.950195,128.906006,0.1904,0.2383,1.0683,1.7131,58.1371,19.379,0.109,1.2807,0.4269,0.0024,24.295799,8.0986,0.0456,99.209396,33.069801,0.186,-1.4105,-0.4702,-0.0026,-39.9702,-13.3234,-0.0749,3,3,1.4197,1.0905,1,46.574699,26.1248,0,0,-1.42
66.839996,1,186.6421,6,289.331,58.17018,92.91732,3.145961,0,0,14.7085,8.619013,24.50981,36.76471,0,0,0,13.56692,29.6376,2,2,1,43.20452,27.13384,0,0,29.417,0,45.80766,9.209473,49.29469,0,31.45859,32.89719,0,88.21592,56.60522,0,104.532,0,4.410796,17.61816,0,144.8211,9.209473,32.89719,70.87,2.28,0.999,0.99,18,4,2.17034,-0.1281,289.334137,5,1,0,0,4,3.6,1,0,1231.3396,71.545097,97.788101,425.626892,0.2298,0.0129,0.0692,0.0159,1.1645,523.414978,896.056702,-0.5042,0.4361,6.7677,1.3965,-9.7689,-0.2749,4.747,342.247498,1158.11084,51.0937,181.167496,-613.041687,-42.515999,0.6539,2.2126,0.0976,0.3461,-1.1712,-0.0812,179.137497,606.172607,26.7432,94.825798,-320.875305,-22.2535,161.080002,1771.152588,93.609802,0.1289,0.149,0.8764,1.6512,28.4967,28.4967,0.0544,0.4,0.4,8.00E-04,11.3993,11.3993,0.0218,69.291397,13.8583,0.1324,-1.9795,-0.3959,-0.0038,-29.115,-5.823,-0.0556,1,5,0.9042,0.9042,0.2,0,1.1433,56.671902,11.4762,-0.83
52.93,0,179.2921,6,286.351,38.72956,87.61565,29.87286,0,20.64835,0,8.619013,16.67198,36.76471,0,0,0,0,18.03884,3,0,1,2.503756,0,0,0,16.91704,27.13384,64.89465,0,16.91927,18.43958,10.78195,51.76559,0,70.57274,18.86841,10.48686,3.124314,61.77034,4.410796,33.77728,0,108.3095,18.43958,32.89719,54.13,0.937,0.001,0.932,15,2,1.93114,0.5717,285.345886,4,2,0,0,0,3,2,0,852.274292,43.866798,113.067299,348.519104,0.3244,0.0125,0.0512,0.0166,1.0918,461.586395,817.413879,-0.4829,0.3628,5.7852,2.5506,-8.6451,0.4351,4.5401,340.296112,984.332581,49.900002,121.290398,-350.841614,-31.333599,0.7372,2.1325,0.1081,0.2628,-0.7601,-0.0679,157.076004,454.354614,23.0331,55.986,-161.943695,-14.4632,219.005707,1335.174072,81.233597,0.1254,0.1669,3.57,1.2842,52.726898,26.363501,0.1142,0.7227,0.3614,0.0016,19.059,9.5295,0.0413,60.340401,15.0851,0.1307,-1.5887,-0.3972,-0.0034,-23.517,-5.8793,-0.0509,2,4,0.8428,0.8183,0.5,0,7.7974,0,52.542999,-0.16
75.269997,0,126.468,0,236.271,55.45002,4.265386,0,17.23803,25.89906,0,17.44054,45.71511,31.00258,0,0,13.56692,27.40762,0,3,0,0,40.70076,0,0,11.36515,43.3396,0,36.0215,15.34752,47.72443,0,0,3.185575,0,17.64318,94.34203,57.18823,71.58665,0,36.0215,3.185575,0,111.9852,15.34752,33.32602,75.27,1.2,0,0,4.2,2,1.35334,1.873,236.272919,5,2,0,0,5,3,0,0,1146.083374,48.1661,168.572098,263.376801,0.64,0.019,0.0487,0.0311,1.0926,431.948914,739.174927,-0.891,0.7642,8.2015,2.3613,-10.1395,0.0084,5.074,271.241486,1112.293457,41.2631,160.707504,-659.021484,-55.809898,0.6279,2.5751,0.0955,0.3721,-1.5257,-0.1292,117.162498,480.453888,17.8235,69.417397,-284.663605,-24.107,110.533997,1771.314941,97.072998,0.1864,0.2173,0.0506,0.8366,42.7216,21.3608,0.0989,0.9494,0.4747,0.0022,20.278999,10.1395,0.0469,117.4561,39.152,0.2719,-1.0666,-0.3555,-0.0025,-42.349701,-14.1166,-0.098,2,3,1.3657,1.3653,0.6667,0,8.3945,117.4561,0,-0.3
75.269997,0,122.0509,0,208.217,17.06154,25.59232,0,17.23803,25.89906,0,17.44054,17.40263,24.50981,44.60254,0,13.56692,27.40762,0,3,0,0,40.70076,0,0,11.36515,43.3396,0,36.0215,15.34752,47.72443,0,0,0,0,35.28637,37.73681,88.0638,71.58665,0,36.0215,0,0,73.02318,15.34752,64.20158,75.27,0.475,0,0.946,1,4,0.694922,0.745,208.218735,5,2,0,0,5,3.6,0,0,1086.390625,45.651299,160.570999,248.532593,0.6461,0.0194,0.0494,0.0319,1.0965,409.103607,677.62439,-0.883,0.7618,7.939,1.8388,-10.6765,-0.0043,5.3361,221.363907,878.706116,44.7626,187.7397,-745.233826,-59.754101,0.5411,2.1479,0.1094,0.4589,-1.8216,-0.1461,90.560799,359.481903,18.312599,76.805,-304.877899,-24.445601,33.624298,1623.939941,104.5168,0.1919,0.2224,0.8315,0.8411,42.725601,21.362801,0.1044,0.9468,0.4734,0.0023,20.226299,10.1132,0.0494,111.3312,37.110401,0.2721,-1.0853,-0.3618,-0.0027,-40.8596,-13.6199,-0.0999,2,3,1.3566,1.3546,0.6667,0,6.5142,111.3312,0,-0.22
40.540001,0,310.0487,12,376.879,75.65662,99.29238,9.020845,8.458519,10.32417,0,8.619013,75.73796,54.09175,0,0,11.90864,13.56692,7.76754,2,0,1,13.56692,0,0,0,8.458519,13.56692,28.50954,5.687611,9.121018,55.31873,30.23337,0,3.500607,141.1455,75.47363,54.10876,26.98653,40.34534,9.121018,9.871757,0,216.6191,61.00634,39.14864,41.74,4.598,0,0.992,15.9,7,4.00584,3.8486,375.874359,3,1,0,0,0,4.7,3,0,683.642029,18.801201,65.321899,609.734924,0.1071,0.0101,0.1044,0.0112,1.2613,675.056702,1164.279053,-0.5036,0.3584,6.8194,2.2556,-9.6518,-0.6556,4.4981,363.016296,1237.769043,46.930801,312.040588,-1063.95874,-45.125999,0.5378,1.8336,0.0695,0.4622,-1.5761,-0.0668,245.056595,835.56427,31.681,210.645096,-718.232483,-30.462601,50.9757,2301.727783,92.056801,0.1051,0.1477,1.2037,2.7797,11.4506,11.4506,0.017,0.3584,0.3584,5.00E-04,4.1041,4.1041,0.0061,53.8713,17.9571,0.0798,-1.2755,-0.4252,-0.0019,-21.9321,-7.3107,-0.0325,1,3,0.862,0.862,0.3333,0,4.4417,30.6103,18.8193,1.34
73.099998,1,247.9213,6,343.273,81.25629,30.17308,8.530772,55.22087,0,0,24.30059,86.88233,0,19.76062,17.74249,0.273782,5.682576,0.136891,2,0,3,23.42507,0,17.04773,17.04773,22.38112,0,52.80703,18.68462,0,101.345,2.756747,3.055104,0,52.50072,0,128.7332,16.78553,47.84489,39.07661,18.92967,0,69.73429,56.01181,111.4996,74.71,2.276,0,0,6.6,9,1.94001,2.09162,342.267822,5,2,0,0,5,3.6,1,0,1424.459473,25.566999,129.780594,456.681396,0.2842,0.0134,0.0607,0.0173,1.227,586.461975,982.594971,-0.952,0.7602,7.8779,1.9741,-8.572,-0.4678,4.0521,321.450104,1266.180054,52.9828,265.011902,-1043.872192,-59.091,0.5481,2.159,0.0903,0.4519,-1.7799,-0.1008,188.518295,742.566528,31.072399,155.419403,-612.191284,-34.654598,56.438202,2310.052246,112.073799,0.193,0.2417,1.083,1.1084,27.401501,13.7007,0.0467,0.9034,0.4517,0.0015,12.0939,6.047,0.0206,87.700897,29.233601,0.1495,-1.3626,-0.4542,-0.0023,-34.987701,-11.6626,-0.0597,2,3,1.4174,1.2166,0.6667,36.0816,14.6783,0,0,-2.15
41.490002,0,231.4095,10,260.357,27.80086,82.00579,18.09725,0,10.32417,0,17.23803,51.9588,73.52943,0,0,0,0,10.2713,2,0,1,2.503756,0,5.682576,5.682576,8.458519,13.56692,54.39587,0,10.45062,39.36584,0,0,0,128.6482,0,71.89545,0,54.39587,0,15.69405,5.145929,123.5023,39.36584,66.65203,46.07,2.921,0,0,8,7,2.53383,2.7534,259.351257,3,2,0,0,0,3.6,1,0,262.266815,19.506701,59.579201,496.271912,0.1201,0.0103,0.0959,0.0115,1.2112,555.851074,924.418091,-0.5967,0.3515,5.7156,3.1203,-8.4893,-0.2577,4.1158,382.256989,1092.411865,46.9911,173.594101,-496.09671,-35.9314,0.6877,1.9653,0.0845,0.3123,-0.8925,-0.0646,212.477997,607.218384,26.1201,96.4925,-275.756012,-19.9725,208.662903,1588.508545,82.922501,0.123,0.2088,2.1683,1.1565,24.059999,12.03,0.0433,0.6688,0.3344,0.0012,8.237,4.1185,0.0148,35.519199,11.8397,0.0639,-1.3129,-0.4376,-0.0024,-16.856899,-5.619,-0.0303,2,3,0.914,0.8788,0.6667,0,5.5392,0,29.98,1.15
55.84,1,238.109,6,318.393,70.96634,101.6909,3.145961,0,0,29.417,8.619013,43.25748,36.76471,0,0,0,27.13384,5.007512,4,0,1,32.14135,0,0,0,29.417,0,3.124314,15.49093,60.29458,20.92626,31.45859,32.89719,0,88.21592,56.60522,33.32602,72.84853,0,4.410796,17.61816,0,144.8211,36.41719,66.22321,57.04,2.764,0,0.99,14.5,6,2.65115,3.102199,317.388306,5,0,0,0,4,3.6,1,0,951.534119,50.423401,51.5485,501.402802,0.1028,0.0124,0.1329,0.0137,1.1513,552.951294,989.731323,-0.4245,0.4358,6.8493,1.6626,-9.7203,-0.2626,4.7288,385.435486,1319.974365,44.463001,167.515793,-573.679626,-35.682899,0.6971,2.3871,0.0804,0.3029,-1.0375,-0.0645,213.126999,729.881592,24.585899,92.628098,-317.216888,-19.7309,217.919693,1893.653931,80.145897,0.1273,0.124,0.8622,3.1879,0,0,0,0,0,0,0,0,0,51.5485,10.3097,0.0932,-1.7993,-0.3599,-0.0033,-20.657301,-4.1315,-0.0374,0,5,0,0,0,0,1.1925,46.945202,3.4108,0.16
6.48,0,278.8042,12,285.435,47.32438,141.315,0,0,0,0,8.619013,49.01962,68.78024,0,0,0,0,0,0,0,1,0,0,0,0,13.3991,0,6.248628,0,0,36.87916,0,68.89584,0,141.1455,18.86841,37.73304,3.124314,0,6.225782,0,5.513495,160.0139,36.87916,98.01392,7.68,3.995,0.998,0,9.4,4,4.33432,4.899,284.426361,2,0,1,0,0,4.2,4,0,0,0,9.6104,533.740601,0.018,0.0097,0.5496,0.0099,1.1797,543.351013,929.53009,-0.5967,0.2193,5.2822,2.3304,-7.598,0.0285,3.8133,343.426514,907.022888,38.0667,199.924606,-528.02002,-19.827,0.6321,1.6693,0.0701,0.3679,-0.9718,-0.0365,186.601105,492.831787,20.683599,108.629204,-286.900208,-10.773,143.501907,1435.042969,57.8937,0.083,0.2259,0.3461,0,0,0,0,0,0,0,0,0,0,9.6104,9.6104,0.0177,-0.4207,-0.4207,-8.00E-04,-4.0435,-4.0435,-0.0074,0,1,0,0,0,0,9.6104,0,0,0.67
68.529999,0,232.2621,15,356.785,70.66228,72.52043,0,0,0,12.94953,0,106.7405,29.58195,0,0,0,13.56692,29.6376,2,2,0,43.20452,27.13384,0,0,49.51565,0,53.68323,8.621884,23.86222,0,32.99011,54.25227,3.500607,128.2194,0,77.71809,90.40778,12.89898,0,17.87193,4.717102,142.3707,6.722792,107.8585,71.36,4.494,0,0.918,10.6,4,2.85157,4.18,357.796661,5,1,0,0,3,6.3,3,0,2306.438965,57.716801,148.226807,462.990295,0.3202,0.0113,0.0466,0.0149,1.2128,611.217102,1063.812744,-0.5141,0.5124,6.9086,0.7364,-8.586,-0.8896,3.8482,296.631592,1024.660889,44.700699,314.585388,-1086.679443,-61.5485,0.4853,1.6764,0.0731,0.5147,-1.7779,-0.1007,181.306305,626.290222,27.321899,192.279999,-664.197083,-37.619499,-17.953899,2111.340332,106.249298,0.1483,0.1488,0,4.9714,30.7973,30.7973,0.0504,0.406,0.406,7.00E-04,12.5028,12.5028,0.0205,117.191803,29.298,0.1917,-1.4861,-0.3715,-0.0024,-44.619598,-11.1549,-0.073,1,4,0.92,0.92,0.25,0,0.2376,60.900101,56.291698,-1.26
43.779999,0,438.1692,18,478.056,128.2857,124.8847,0,0,23.2737,0,8.619013,31.13543,176.6408,0,0,0,13.56692,7.76754,2,0,1,13.56692,0,0,0,12.94953,13.56692,28.50954,8.383098,23.86222,55.31873,9.556725,65.79437,3.500607,247.0046,56.60522,39.14864,26.98653,28.50954,0,13.05733,0,303.6098,60.57752,104.943,44.98,6.352,0,0.996,20.9,8,4.35871,4.662499,477.051575,4,1,1,0,1,6.3,1,0,494.207092,14.9492,52.003799,731.579407,0.0711,0.0121,0.1818,0.0129,1.2607,783.583313,1457.061523,-0.8027,0.5238,9.4551,3.128,-9.4192,-0.0346,4.6923,500.123596,2364.363281,59.2626,283.459686,-1340.072876,-42.138599,0.6383,3.0174,0.0756,0.3617,-1.7102,-0.0538,391.888489,1852.675537,46.437199,222.114304,-1050.058594,-33.0191,216.663895,3704.436035,101.401199,0.1108,0.1698,0.0396,0,11.4572,11.4572,0.0146,0.3584,0.3584,5.00E-04,4.1058,4.1058,0.0052,40.5466,13.5155,0.0517,-1.3384,-0.4461,-0.0017,-18.148399,-6.0495,-0.0232,1,3,0.86,0.86,0.3333,0,2.3268,19.4049,18.815001,0.77
16.129999,0,166.94,6,163.244,70.16454,74.81949,7.411346,0,0,0,8.619013,12.2549,12.2549,0,0,0,5.682576,0,1,0,1,5.682576,0,0,0,0,0,3.124314,16.78553,0,18.43958,3.185575,32.89719,0,69.71508,41.71878,0,3.124314,16.78553,0,7.167543,0,107.4519,18.43958,32.89719,17.33,1.375,0,0.909,5.5,1,1.27247,0.883,162.236481,2,0,0,0,0,2.4,0,0,145.774994,8.1049,34.372898,351.403809,0.0978,0.0084,0.0941,0.0092,1.0994,385.776703,618.108521,-0.3942,0.1727,3.2345,2.3982,-9.761,0.2464,5.0037,298.201385,482.269989,30.499901,87.575401,-141.632599,-19.549101,0.773,1.2501,0.0791,0.227,-0.3671,-0.0507,115.039101,186.048492,11.7662,33.7845,-54.6385,-7.5416,210.626007,623.902588,50.049,0.1068,0.2437,1.5128,1.0357,0,0,0,0,0,0,0,0,0,34.372898,17.186501,0.0891,-0.7554,-0.3777,-0.002,-12.5564,-6.2782,-0.0325,0,2,0,0,0,30.123501,4.2494,0,0,0.56
24.92,0,137.7325,6,137.206,40.67755,74.81949,0,0,0,0,17.23803,24.50981,12.2549,0,0,0,5.682576,0,1,0,1,5.682576,0,5.682576,5.682576,6.699551,0,18.01075,16.78553,0,18.43958,2.756747,51.76559,0,70.14391,0,0,0,34.79628,0,2.756747,0,89.01231,18.43958,32.89719,29.5,0.504,0,0.998,2.5,3,0.651872,0.082,136.198242,2,1,0,0,0,2.4,0,0,150.067307,7.3088,51.4118,321.124512,0.1601,0.0087,0.0632,0.0101,1.1206,372.536194,570.005371,-0.6315,0.3097,3.2486,1.2519,-9.8202,0.1585,4.9894,274.966614,446.632599,32.8512,97.569702,-158.483902,-23.834999,0.7381,1.1989,0.0882,0.2619,-0.4254,-0.064,102.434998,166.386795,12.2383,36.348202,-59.041,-8.8794,177.396896,605.116577,56.686199,0.1907,0.3888,3.4883,5.832,18.293501,18.293501,0.0491,0.3097,0.3097,8.00E-04,5.6661,5.6661,0.0152,33.118198,16.559099,0.0889,-0.9945,-0.4972,-0.0027,-16.048599,-8.0243,-0.0431,1,2,0.9413,0.9413,0.5,18.118,15.0002,0,0,-0.3
