STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/20/2008,9.62,2354,2357,0,0,0,,75,59,,20,10,0,19.9,23,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/21/2008,7.61,1609,1330,0,0,0,,78,61,,190,180,0,15,17.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/22/2008,6.26,1631,1406,0,0,0,,79,64,,120,150,0,13,16.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/23/2008,6.71,1509,1232,0,0,0,,78,62,,120,140,0,13,16.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/24/2008,10.51,1733,1613,0,0,0,,79,68,,170,180,0,21,23.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/25/2008,11.41,2122,2126,0,0,0,,85,67,,10,360,0,19.9,23.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/26/2008,9.62,12,18,0,0,0,,80,60,,360,10,0,21.9,25.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/27/2008,6.49,1221,1122,0,0,0,,77,60,,150,120,0,16.1,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/28/2008,6.04,1239,1132,0,0,0,,82,61,,160,120,0,14.1,16.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/29/2008,7.38,1431,1206,0,0,0,,78,63,,160,150,0,13,16.1,,,,,1,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/30/2008,6.26,510,508,0.56,0,0,,83,69,,320,320,0,16.1,19.9,1,,1,,1,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/31/2008,8.05,1246,1245,0,0,0,,85,65,,360,10,0,17,21.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/1/2008,8.5,1530,1456,0,0,0,,85,65,,360,350,0,19.9,23.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/2/2008,8.28,1027,1023,0,0,0,,88,67,,40,40,0,14.1,17,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/3/2008,9.4,2010,2010,0,0,0,,79,68,,190,190,0,17.9,21.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/4/2008,9.84,1958,1958,0,0,0,,84,70,,170,170,0,17,21,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/5/2008,11.41,1355,1359,0.38,0,0,,83,70,,160,170,0,21.9,25.9,1,1,,,1,,,1,1,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/6/2008,12.97,2236,2240,2.51,0,0,,81,72,,320,320,0,33.1,40.9,,1,,,1,,1,1,1,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/7/2008,13.42,148,131,0,0,0,,81,69,,300,270,0,23.9,29.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/8/2008,9.17,1719,1721,0,0,0,,80,66,,170,180,0,17.9,19.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/9/2008,10.29,1032,1032,0.77,0,0,,75,66,,310,310,0,29.1,33.1,1,,1,,1,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/10/2008,7.83,919,916,0,0,0,,74,60,,360,360,0,17.9,21.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/11/2008,8.5,1518,1516,0,0,0,,73,61,,160,160,0,14.1,17,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/12/2008,12.08,1827,1756,0.63,0,0,,71,65,,200,190,0,21,23.9,1,,,,1,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/13/2008,5.82,2300,2259,0,0,0,,79,67,,160,160,0,12.1,14.1,1,,,,,,1,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/14/2008,12.08,2006,1944,0,0,0,,83,70,,180,180,0,21,25.1,1,,,,1,,1,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/15/2008,15.88,728,727,0,0,0,,85,67,,270,270,0,25.9,33.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/16/2008,5.59,2357,8,0,0,0,,71,61,,350,360,0,16.1,17.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/17/2008,6.04,1406,1404,0,0,0,,75,58,,200,190,0,13,15,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/18/2008,12.08,1100,1108,0,0,0,,76,59,,360,360,0,23,29.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/19/2008,10.07,1518,1518,0,0,0,,68,53,,120,120,0,17,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/20/2008,5.14,1501,1249,0,0,0,,69,52,,220,200,0,13,15,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/21/2008,5.37,1445,1447,0,0,0,,77,55,,180,200,0,13,14.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/22/2008,10.51,834,848,0,0,0,,74,57,,30,30,0,19.9,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/23/2008,9.17,934,1114,0,0,0,,71,55,,60,60,0,17,19.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/24/2008,8.28,1559,1558,0,0,0,,72,53,,110,110,0,15,17,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/25/2008,15.21,2348,2348,0.18,0,0,,69,55,,40,40,0,23.9,32,,,,,1,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/26/2008,14.99,234,233,2.03,0,0,,70,60,,40,40,0,28,32,1,,,,1,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/27/2008,6.49,1027,1026,0.07,0,0,,71,66,,60,60,0,14.1,16.1,1,,,,1,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/28/2008,4.03,1414,1412,0.16,0,0,,76,66,,180,180,0,12.1,13,1,,,,1,,1,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/29/2008,10.74,824,731,0.01,0,0,,77,61,,360,350,0,21,25.1,,,,,1,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/30/2008,6.71,2211,2211,0,0,0,,71,61,,170,160,0,15,17,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/1/2008,8.28,1730,1730,0.7,0,0,,73,59,,260,260,0,28,30,1,,1,,1,,1,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/2/2008,16.11,848,1253,0.01,0,0,,65,54,,290,280,0,25.1,34.9,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/3/2008,14.09,1327,1326,0,0,0,,67,49,,260,260,0,25.9,32,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/4/2008,6.49,1602,1602,0,0,0,,64,46,,220,210,0,15,17,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/5/2008,6.93,713,712,0.16,0,0,,66,53,,320,320,0,17.9,23.9,1,,,,1,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/6/2008,8.05,1622,1622,0,0,0,,66,49,,360,360,0,21,25.1,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/7/2008,7.38,925,808,0,0,0,,65,45,,320,330,0,16.1,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/8/2008,8.95,2006,2252,0,0,0,,65,44,,200,200,0,19.9,21.9,,,,,1,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/9/2008,12.3,1346,1344,0.1,0,0,,75,60,,230,210,0,17.9,23.9,1,,,,1,,,1,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/10/2008,4.7,1142,1144,0,0,0,,76,55,,320,330,0,14.1,16.1,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/11/2008,6.71,1050,1026,0,0,0,,73,53,,30,40,0,14.1,17,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/12/2008,6.71,2205,2204,0,0,0,,70,52,,220,220,0,12.1,14.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/13/2008,7.83,2052,1330,0,0,0,,78,57,,90,320,0,14.1,17,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/14/2008,9.4,1652,1612,0,0,0,,68,56,,170,170,0,17.9,21.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/15/2008,6.71,933,1316,0,0,0,,73,59,,360,330,0,14.1,16.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/16/2008,11.63,1804,1803,0,0,0,,79,56,,320,320,0,23.9,29.1,1,,,,,,1,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/17/2008,11.18,850,741,0,0,0,,61,51,,20,360,0,19.9,25.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/18/2008,14.09,1328,1253,0,0,0,,59,45,,30,20,0,21,25.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/19/2008,14.32,1123,1059,0,0,0,,57,44,,40,50,0,28,32,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/20/2008,9.4,954,918,0,0,0,,62,39,,350,360,0,17,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/21/2008,16.55,1706,1841,0,0,0,,64,45,,300,290,0,33.1,40,,,,,1,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/22/2008,18.12,1534,1533,0,0,0,,55,42,,350,360,0,29.1,36,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/23/2008,7.16,831,831,0,0,0,,54,39,,20,20,0,16.1,17.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/24/2008,4.92,1541,1540,0,0,0,,56,35,,190,190,0,13,16.1,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/25/2008,19.69,1710,2025,0.61,0,0,,66,52,,150,150,0,36,46.1,1,,1,,1,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/26/2008,10.51,1453,1452,0,0,0,,63,50,,230,230,0,17,19.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/27/2008,9.62,2030,2029,0,0,0,,66,47,,360,360,0,23,25.1,,,,,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/28/2008,21.47,2330,1600,1.91,0,0,,52,40,,270,280,0,33.1,40.9,1,,1,,1,,,,,,,,,1,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/29/2008,17.45,113,2356,0.03,0,0,,47,39,,270,280,0,31.1,40,,,,,1,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/30/2008,13.65,949,946,0,0,0,,50,37,,310,310,0,21.9,28,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/31/2008,11.18,1424,1418,0,0,0,,62,38,,220,230,0,19.9,21.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/1/2008,8.95,140,1155,0,0,0,,67,47,,250,310,0,16.1,17.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/2/2008,10.29,856,822,0,0,0,,50,39,,30,40,0,21.9,28,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/3/2008,4.47,8,1119,0,0,0,,58,41,,60,150,0,10.1,12.1,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/4/2008,4.92,2355,2358,0,0,0,,63,47,,10,360,0,10.1,12.1,1,,,,1,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/5/2008,13.65,2231,2313,0.2,0,0,,65,55,,30,40,0,25.9,33.1,1,,,,1,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/6/2008,18.34,807,33,0.01,0,0,,65,60,,40,30,0,25.9,34.9,1,,,,,,,,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/7/2008,6.71,501,19,0,0,0,,64,59,,360,30,0,13,16.1,1,,,,,,1,1,,,1,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/8/2008,10.51,1137,1125,0.6,0,0,,59,53,,180,180,0,17,21,1,,,,1,,,,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/9/2008,12.3,1418,1327,0,0,0,,58,48,,260,260,0,21.9,28,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/10/2008,14.99,1416,1549,0,0,0,,53,43,,270,290,0,23.9,29.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/11/2008,11.41,1116,2008,0,0,0,,52,39,,320,330,0,17.9,21.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/12/2008,4.25,1439,1407,0,0,0,,49,38,,180,170,0,10.1,13,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/13/2008,9.84,1549,1550,0.34,0,0,,58,44,,130,140,0,25.9,32,1,,,,1,,,,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/14/2008,4.92,1935,1904,0.01,0,0,,61,57,,190,170,0,15,17.9,1,1,,,1,,1,1,1,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/15/2008,16.33,1847,1931,0.63,0,0,,64,57,,180,210,0,31.1,40.9,,1,,,1,,,,1,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/16/2008,21.7,421,1608,0.17,0,0,,59,41,,260,290,0,33.1,40,,,,,1,,,,,,,,,1,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/17/2008,13.65,39,3,0,0,0,,47,38,,260,260,0,23.9,30,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/18/2008,16.11,2256,2348,0,0,0,,42,30,,360,360,0,29.1,32,,,,,,,,,,,,,,1,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/19/2008,15.43,233,221,0,0,0,,37,27,,360,360,0,31.1,38,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/20/2008,9.62,1811,1810,0,0,0,,40,30,,280,280,0,17.9,21.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/21/2008,12.3,2309,2309,0,0,0,,39,26,,310,300,0,25.9,31.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/22/2008,18.57,1314,1314,0,0,0,,34,24,,310,310,0,31.1,36.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/23/2008,11.63,453,1254,0,0,0,,38,25,,290,290,0,19.9,23.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/24/2008,12.97,2227,2226,0.1,0,0,,52,30,,190,190,0,25.1,30,,,,,1,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/25/2008,13.42,103,51,0.58,0,0,,49,36,,200,180,0,23.9,29.1,1,,,,1,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/26/2008,14.99,1154,1132,0,0,0,,48,37,,260,260,0,21.9,25.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/27/2008,10.07,1426,1100,0,0,0,,45,32,,270,270,0,19.9,23.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/28/2008,12.97,1229,1229,0,0,0,,51,34,,280,280,0,28,32,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/29/2008,9.62,1342,59,0,0,0,,48,34,,310,290,0,16.1,17.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,11/30/2008,12.08,1700,1659,0.7,0,0,,46,33,,60,60,0,23,30,1,,,,1,,,1,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/1/2008,18.12,1858,1909,0.08,0,0,,55,43,,230,260,0,30,34.9,,1,,,1,,,,1,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/2/2008,14.32,2357,2356,0,0,0,,46,37,,230,230,0,23,28,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/3/2008,11.63,2341,2340,0,0,0,,42,33,,210,210,0,17.9,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/4/2008,12.75,707,747,0.03,0,0,,50,40,,210,200,0,23,25.1,,,,,1,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/5/2008,9.84,423,226,0,0,0,,43,30,,330,330,0,19.9,23,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/6/2008,4.92,2033,2048,0.15,0.6,0,,37,24,,220,230,0,15,16.1,1,,,,1,,,,,,1,,,1,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/7/2008,19.69,1603,1951,0.01,0,0,,38,21,,300,290,0,34.9,40.9,1,,,,,,,,,,1,,,1,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/8/2008,10.51,20,12,0,0,0,,30,19,,310,300,0,29.1,34.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/9/2008,16.33,2206,2155,0.01,0,0,,53,30,,180,180,0,30,34.9,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/10/2008,17.9,245,244,0.18,0,0,,58,44,,180,180,0,31.1,36.9,1,,,,1,,1,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/11/2008,14.32,2253,2253,2.06,0,0,,44,40,,30,30,0,23,25.1,1,,,,1,,,,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/12/2008,17,1707,1743,1.17,0,0,,57,33,,320,320,0,31.1,38,1,,,,1,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/13/2008,14.09,717,36,0,0,0,,34,26,,320,320,0,25.9,31.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/14/2008,12.3,1609,1514,0,0,0,,48,25,,190,180,0,23,28,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/15/2008,16.55,1303,1302,0.02,0,0,,58,46,,180,180,0,29.1,34.9,,,,,1,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/16/2008,11.63,124,111,0.28,0.8,0,,57,31,,310,290,0,28,32,1,,1,1,1,1,,,,,,,,1,1,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/17/2008,9.4,1310,1302,0.25,0,0,,44,33,,230,230,0,21,23,1,,,,1,,,1,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/18/2008,5.82,924,923,0,0,0,,45,31,,310,320,0,13,15,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/19/2008,11.63,1721,1503,0.63,2.6,0,,41,32,,30,70,0,21,25.1,1,,1,1,1,,,,,,,1,,1,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/20/2008,14.54,203,1754,0,0.2,2,,32,24,,30,30,0,23,25.9,1,,,,,,,1,,,1,,,1,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/21/2008,17,2227,2224,0.62,0.5,3,,42,28,,270,270,0,40.9,48.1,1,,,,1,,1,1,,,1,,,1,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/22/2008,22.82,124,130,0,0,2,,28,14,,270,270,0,38.9,49,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/23/2008,10.29,2113,2356,0,0,1,,32,20,,200,200,0,19.9,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,12/24/2008,13.87,2204,2207,0.39,0,1,,50,32,,180,180,0,25.1,30,1,,,,1,,,,,,1,,,1,,,,,,
